Gene,Log2FoldChange,p_value,adjusted_p_value
18931,0.02801180341635298,0.0019881289183140563,0.029373162175688243
22330,0.027999211352698006,0.0029750132987664884,0.03696697940736912
8711,0.027995061368254998,0.0019792803134576174,0.029308573872353184
20741,0.027972185901093474,0.0025971054641435697,0.03461357198721776
16037,0.02797119825012445,0.002732360962920637,0.03554096365807074
9314,0.027901179746940064,0.0018309620357631524,0.027678951104285275
20433,0.0278340784988505,0.0020032225989549575,0.029480224067234793
17765,0.027830010712160805,0.002104307854464105,0.030261477836100274
21563,0.027829379921723435,0.0025212922686870744,0.03389105737360607
19502,0.027818108019286886,0.0027814851217755226,0.03590254570213838
3258,0.027725168615038098,0.004426319929418882,0.045424014065016644
17878,0.0277205854249358,0.001799517547559324,0.02740561329866778
19161,0.027676074118827707,0.0014131722871480413,0.023441572268397323
14740,0.027641240965488464,0.0026289487799690276,0.03488216085484196
12290,0.02763849899309473,0.00389873344619299,0.042942130768281635
19977,0.02762246970791797,0.0016182106327774586,0.025462549640341423
22568,0.027601928503234383,0.005083963277702669,0.04892672772046996
8612,0.027598915924188436,0.0028426731887662335,0.03628588717425134
22705,0.027585524790156718,0.0019145184453202271,0.02863380657255252
17311,0.027573856963645782,0.003550864505209059,0.04082810006711957
15174,0.02757190607828265,0.0038076145676343627,0.04231137184100543
20289,0.02754071840179098,0.003598421002698461,0.04109775566239821
18124,0.02752169522950247,0.002961916202092719,0.03684259496818822
16106,0.02751379155466456,0.0019020950915463939,0.028486237144058346
10436,0.027470738739797718,0.0032043443704841195,0.03872794942959794
21322,0.027463518180243562,0.003465209339808365,0.040447211218203265
20214,0.027455203129887223,0.003659960648691289,0.041424021187416345
19649,0.027431303483630987,0.003157927217762927,0.03840476131066612
22584,0.027425929279164624,0.0028580432484302466,0.03638479591468266
14662,0.02739474004517116,0.003232774831716961,0.03895322323729624
16532,0.027365463626780967,0.003900144581811312,0.042942130768281635
16025,0.02727488183224501,0.002711619096168029,0.035447068907738695
158,0.027273213896611845,0.004675266864869198,0.04666786193676339
8965,0.02723367082004545,0.0023231139774130094,0.032202514890155944
8583,0.02721638669930232,0.0020793140056815334,0.030062522904674864
22457,0.027191774664123314,0.0046765732774960945,0.04666786193676339
21718,0.027179313232222488,0.0046947878889882794,0.04677153042994584
21024,0.027142399434611705,0.0021502829780179786,0.030661442464330436
13159,0.027120500974064113,0.0050853461028272295,0.04892672772046996
16539,0.027108442809584896,0.004033718019421023,0.043683164652403024
10989,0.02709137905501985,0.004162855866375571,0.04453446190528324
9638,0.027062009589990818,0.0034242806362725694,0.040225186411331805
20882,0.027019707484256375,0.003088357210725091,0.03784347362423404
12762,0.027015576163904445,0.004792641916987834,0.04727287709028909
9353,0.027009473292716843,0.00282193627431594,0.03615653186683923
13286,0.02700256324693097,0.0038824203083059595,0.042833839739621266
23526,0.026974145025126198,0.004641357625055006,0.04653053612350399
22001,0.026960740465545918,0.0031571618881468372,0.03840476131066612
15103,0.02694767628663601,0.004351666970416586,0.04526864941080304
19442,0.026886187899537284,0.004775594804167759,0.04718271853289917
10282,0.026881634644877014,0.0025242983492048867,0.03389105737360607
14987,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14804,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14046,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20889,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15753,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20932,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20766,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20740,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20749,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20907,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14172,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20728,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20878,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21003,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20894,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21017,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20864,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15367,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14534,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14160,0.026858070103539244,0.0007005062938863862,0.014099267609602643
13983,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14841,0.026858070103539244,0.0007005062938863862,0.014099267609602643
13947,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20668,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20947,0.026858070103539244,0.0007005062938863862,0.014099267609602643
13892,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14421,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15547,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15556,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20659,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20792,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14486,0.026858070103539244,0.0007005062938863862,0.014099267609602643
13868,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21045,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14762,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20797,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20716,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14272,0.026858070103539244,0.0007005062938863862,0.014099267609602643
14782,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23865,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17696,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15789,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18621,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18684,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18685,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18752,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20508,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18760,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18769,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18772,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20506,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18814,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18833,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18842,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18874,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18876,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18902,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18919,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18947,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18969,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18977,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19031,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19054,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19110,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19115,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19147,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19153,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19179,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19185,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19188,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19254,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19283,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18667,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18601,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15810,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18589,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18051,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18089,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18093,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18111,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20540,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18116,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18145,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18159,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18171,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18172,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18184,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18194,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18210,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18226,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18232,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18256,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18278,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18280,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18293,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18353,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20537,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18391,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20529,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18457,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18460,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18466,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20520,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20511,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18558,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19285,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19296,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19335,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19338,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19727,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19775,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19841,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19847,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19855,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19871,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20484,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19907,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19910,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19919,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19923,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19926,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19928,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19971,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19984,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19995,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20013,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20073,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20077,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20080,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20125,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20129,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20139,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20147,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20227,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20230,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20259,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20375,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20414,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19724,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19722,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19709,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19472,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19339,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19341,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19370,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19376,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19393,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19411,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19418,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19422,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19423,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19430,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19449,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19465,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19470,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19476,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19695,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19497,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19498,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19509,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20501,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19533,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19552,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19585,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19588,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19624,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19656,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19663,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19679,0.026858070103539244,0.0007005062938863862,0.014099267609602643
19691,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18038,0.026858070103539244,0.0007005062938863862,0.014099267609602643
18003,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17984,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16785,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16370,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16405,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16407,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16426,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16440,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16449,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16452,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16463,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16470,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16485,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16488,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20613,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16497,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16509,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16524,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16551,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16556,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16559,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16563,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16612,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16620,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16626,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16632,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16680,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16685,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16690,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16718,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16727,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16729,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16351,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20615,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16323,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16074,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15828,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15839,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15893,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15903,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15913,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15935,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15949,0.026858070103539244,0.0007005062938863862,0.014099267609602643
15950,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16033,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16048,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16049,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16062,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16063,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16076,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16304,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16089,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16097,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16103,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16127,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16133,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16153,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16168,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16172,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16173,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16199,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16206,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16272,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16280,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16741,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16795,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17974,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20608,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17263,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17288,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17317,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17337,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17367,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17381,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17384,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17412,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17419,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17490,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17523,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17571,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17582,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17604,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20574,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17624,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17630,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17668,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17671,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17682,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17701,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17741,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17796,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17872,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17877,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17938,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17945,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17961,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17963,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17260,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17252,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17242,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16932,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16804,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16813,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16821,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16837,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16855,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16861,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16866,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16875,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16884,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16915,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16919,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16921,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16922,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16938,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20592,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16957,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16966,0.026858070103539244,0.0007005062938863862,0.014099267609602643
16981,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17022,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17025,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17031,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17032,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17060,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17073,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17083,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17135,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17153,0.026858070103539244,0.0007005062938863862,0.014099267609602643
17208,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21072,0.026858070103539244,0.0007005062938863862,0.014099267609602643
20460,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9214,0.026858070103539244,0.0007005062938863862,0.014099267609602643
8981,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9322,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9323,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9324,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9326,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9331,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9332,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9341,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9342,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9344,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9348,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9350,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9356,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9357,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9358,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9361,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9363,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9365,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9366,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9382,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9384,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9387,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9389,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9401,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9405,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9411,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23172,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9415,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9416,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9418,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9317,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9312,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9305,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9233,0.026858070103539244,0.0007005062938863862,0.014099267609602643
8984,0.026858070103539244,0.0007005062938863862,0.014099267609602643
8985,0.026858070103539244,0.0007005062938863862,0.014099267609602643
8988,0.026858070103539244,0.0007005062938863862,0.014099267609602643
8989,0.026858070103539244,0.0007005062938863862,0.014099267609602643
8997,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9003,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21819,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21803,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21798,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23135,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9217,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9218,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9222,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9237,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9303,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23141,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9240,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9253,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9266,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9281,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9282,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9283,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9288,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9296,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23160,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9298,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9299,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9300,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9421,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9422,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9427,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9683,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9601,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9604,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9606,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9609,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9613,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9617,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9635,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9639,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9640,0.026858070103539244,0.0007005062938863862,0.014099267609602643
21791,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9656,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9657,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9660,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9704,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9586,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9729,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9745,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9746,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9754,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23188,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9778,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9784,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9786,0.026858070103539244,0.0007005062938863862,0.014099267609602643
23214,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9836,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9839,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9840,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9856,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9591,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9580,0.026858070103539244,0.0007005062938863862,0.014099267609602643
9430,0.026858070103539244,0.0007005062938863862,0.014099267609602643
